characters_araber;Araber
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_st_5;Ne dites pas cela, mon enfant ! Votre père a payé pour la vie que vous vivez actuellement.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_st_6;Le père de Lady Westmacott s'est remarié ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_st_7;"Oui. Une femme de quinze ans sa cadette. Elle ne s'est pas vraiment occupée des enfants. Elle avait quelque chose d'une ""dame de la haute société""."
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_st_8;Elle fait les gros titres avec ses pitreries plus souvent que sa famille l'aurait souhaité.
texts_kapitaen_top_a16_kapitaen_schriftstellerin_reise_tseq_title;Voyage
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_reise_tseq_st_1;Et qu'est-ce une vieille dame comme elle va faire en Égypte ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_reise_tseq_st_2;Savez-vous ce que cette dame veut faire au Caire ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_reise_tseq_st_3;Je ne pourrais pas vraiment le dire. Elle y a été de nombreuses fois avec son mari archéologue.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_reise_tseq_st_4;Il est mort il y a bien longtemps.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_reise_tseq_st_5;J'ai entendu parler d'une réception au Musée égyptien ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_reise_tseq_st_6;Exact, pour les Yeux du Sphinx. Ou plutôt, pour l'Oeil.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_reise_tseq_st_7;Mais je ne pense pas qu'elle irait au Caire juste pour ça. Elle reste généralement loin des manifestations officielles.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_reise_tseq_st_8;Pas pour participer à la scène littéraire, non plus. Elle reste toujours aussi loin que possible de la haute société. Probablement à cause de sa belle-mère.
texts_kapitaen_top_a16_kapitaen_schriftstellerin_schriftstellerei_tseq_title;Romans
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_schriftstellerei_tseq_st_1;Et ses romans ? Comment est-elle venue à être écrivaine ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_schriftstellerei_tseq_st_2;Pourquoi voulait-elle devenir un écrivaine ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_schriftstellerei_tseq_st_3;Dans les interviews elle mentionne toujours son professeur de français qui l'a encouragé à écrire quand elle était enfant.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_schriftstellerei_tseq_st_4;Après quelques poèmes et nouvelles, elle a commencé à écrire des romans policiers, avec beaucoup de succès.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_schriftstellerei_tseq_st_5;Le reste appartient à l'histoire. Les experts se disputent pour savoir si elle ou Shakespeare a vendu plus de livres.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_schriftstellerei_tseq_st_6;Même si elle ne reçoit pas la même déférence.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_schriftstellerei_tseq_st_7;C'est vrai. Mais ses livres sont beaucoup plus innovants et extraordinaire que les gens donnent qui généralement les critique.
texts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_title;Lady Westmacott
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_1;Beau concert, n'est-ce pas ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_2;Vous n'avez entendu que la fin. C'était vraiment merveilleux !
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_3;Plutôt curieux que Lady Westmacott ai embarrassé Mr Kreutzer comme ça, vous ne pensez pas ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_4;Je n'ai aucune idée de ce qui lui a pris. Ils disent que c'est une personne difficile. Mais cette...
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_5;C'est peut-être le privilège des gens célèbres d'être un peu bizarre de temps en temps.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_6;Quand j'étais encore un jeune marin, Enrico Caruso a été passager sur notre navire ! Et il...
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_7_direction;interrupts him
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_7;Je la trouve fascinante. Elle a accompli tant de choses. Elle s'est faite toute seule.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_8;Lady Westmacott ? Oh oui, c'est vrai. L'écrivaine la plus couronnée de succès dans le monde.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_9;Que savez-vous de plus à son sujet ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_tseq_st_10;Tout ! Je suis son plus grand fan ! Que voulez-vous savoir ?
texts_kapitaen_top_a16_kapitaen_schriftstellerin_wiedereinstieg_tseq_title;Lady Westmacott
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_wiedereinstieg_tseq_st_1;A propos de Lady Westmacott... Il y a encore une chose qui m'intrigue...
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_wiedereinstieg_tseq_st_2;Que voulez-vous savoir ?
texts_kapitaen_top_a16_kapitaen_verabschieden_tseq_title;Dire au revoir
spokentexts_kapitaen_top_a16_kapitaen_verabschieden_tseq_st_1;Je viens de réaliser que je dois y aller.
spokentexts_kapitaen_top_a16_kapitaen_verabschieden_tseq_st_2;Je vais aller faire un tour.
spokentexts_kapitaen_top_a16_kapitaen_verabschieden_tseq_st_3;Très bien.
spokentexts_kapitaen_top_a16_kapitaen_verabschieden_tseq_st_4;J'espère que je vous verrai à la réception de vingt heures ce soir.
spokentexts_kapitaen_top_a16_kapitaen_verabschieden_tseq_st_5;Vous ne ferez pas faux bond à un vieux loup de mer, n'est-ce pas ?
spokentexts_kapitaen_top_a16_kapitaen_verabschieden_tseq_st_6;Je serai là.
spokentexts_kapitaen_top_a16_kapitaen_verabschieden_tseq_st_7;Merveilleux !
spokentexts_kapitaen_ex_1_st_1;Il transpire abondamment, a les pores dilatés et dégage une odeur sucrée.
spokentexts_kapitaen_ex_1_st_2;J'espère que l'équipage ne prend pas le Capitaine comme modèle et qu'ils restent sobres pour la traversée.
spokentexts_kapitaen_talk_mit_1_st_1;Bonjour, Capitaine DiConti !
spokentexts_kapitaen_talk_mit_1_st_2;Mademoiselle Mayers !
spokentexts_kapitaen_talk_mit_1_st_3;Quel plaisir de vous voir. Vous êtes magnifique. Vous nous avez manqué au dîner !
spokentexts_kapitaen_talk_mit_1_st_4;J'étais dans ma cabine. Je... ne se sentais pas très bien.
spokentexts_kapitaen_talk_mit_1_st_5;Oh, j'espère que vous vous sentez mieux.
spokentexts_kapitaen_talk_mit_2_st_1;Capitaine DiConti ?
spokentexts_kapitaen_talk_mit_2_st_2;Oui ?
spokentexts_kapitaen_talk_mit_3_st_2;Je ne sais pas pourquoi... Les gens semblent s'ouvrir à moi. Est-ce une bénédiction ou une malédiction ?
spokentexts_kapitaen_talk_mit_3_st_1;Ce doit être horrible comme regarder derrière soi avec amertume à la fin de sa vie. Surtout si elle aurait pu être meilleure.
spokentexts_kapitaen_talk_mit_4_st_1;Je vais le laisser seul avec ses pensées.
texts_schriftstellerin_mo_talk_mit_1-3;Parler à Lady Westmacott
texts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_title;AD
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_1;J'ai un casse-tête pour vous !
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_2;Pourquoi vous me bombardez toujours de questions étranges ? J'arrive pas à comprendre pourquoi.
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_3;Oh, allez, vous êtes la reine des mystères !
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_4;Et bien ? Qu'est-ce donc ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_5;"Un monogramme. Un ""A"" majuscule avec un ""D"" minuscule... A qui appartient-il ?"
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_6;C'est quelqu'un sur le bateau ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_7;Non, personne sur le navire.
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_8;Je ne sais pas. Qui est-ce ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_9;Je ne sais pas non plus !
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_10;Ça n'a pas beaucoup de sens de poser une énigme si vous ne connaissez pas la réponse. N'êtes-vous pas d'accord ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_11;En fait ... Je dirais que cela n'aurait pas de sens de demander à quelqu'un une énigme Si elle CONNAISSAIT la réponse.
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_12_direction;stunned, approving
spokentexts_schriftstellerin_top_a16_schriftstellerin_ad_tseq_st_12;Touché.
texts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_title;Albrecht Dürer
spokentexts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_st_1;Êtes-vous intéressée par l'art ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_st_2;Pas vraiment. Je suis plus intéressée par la vraie vie, par les gens.
spokentexts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_st_3;Donc, vous ne savez pas qui est Albrecht Dürer ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_st_4;Ce n'est pas parce que je ne suis pas intéressée par l'art que cela signifie que je suis ignorante.
spokentexts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_st_5;Que pouvez-vous me dire sur lui ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_st_6;Les livres, ma chère, les livres !
spokentexts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_st_7;En eux, vous trouverez les réponses à toutes vos questions. Même les plus folles !
spokentexts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_st_8;Je parie que vous ne savez rien sur lui et vous essayez de le cacher.
spokentexts_schriftstellerin_top_a16_schriftstellerin_albrecht_duerer_tseq_st_9;Ah ! Vous essayez de faire appel à mon honneur ! Trop évident, je le crains.
texts_schriftstellerin_top_a16_schriftstellerin_buonarrotie_tseq_title;Buonarroti
spokentexts_schriftstellerin_top_a16_schriftstellerin_buonarrotie_tseq_st_1;"J'ai vu un panneau à Venise. il disait ""Buonarroti"". Savez-vous ce que cela signifie ?"
spokentexts_schriftstellerin_top_a16_schriftstellerin_buonarrotie_tseq_st_2;Je suis désolé, je ne parle pas italien.
texts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_title;Le violoniste
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_1;Mr Kreutzer possède une technique impressionnante, n'est-ce pas ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_2;Certainement.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_3;Ses nombreuses camarades de jeu en Autriche pourront vous en dire plus à ce sujet que moi.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_5;Vous voulez dire que Mr Kreutzer est un coureur de jupons ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_6;Je ne parle pas de jupes bon marché. Je parle de robes coûteuses.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_7;Un homme comme lui a besoin de fonds pour soutenir son train de vie.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_8_direction;loud
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_8;Il suffit d'aller vers lui, ma chère ! Dites au maestro que votre famille est riche.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_9_direction;loud
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_9;Vous avez tout ce qu'il cherche : de l'argent et un joli minois !
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_10_direction;angry
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_10;Tenez votre langue !
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_11_direction;shocked, upset
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_11;Mr Kreutzer ! Lady Westmacott ! S'il vous plaît !
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_12_direction;loud
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_12;Ou peut-être avez-vous des vues sur moi, Mr Kreutzer ? Vieille, certes, mais riche !
sequences_schriftstellerin_top_a16_schriftstellerin_geiger_tseq#12;[The violinist stands up angrily, leaves the salon quickly.]
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_13_direction;hissing
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_13;Jézabel !
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_14;Mr Kreutzer ! Maestro !
sequences_schriftstellerin_top_a16_schriftstellerin_geiger_tseq#15;[The captain doesn't really know whether he should look after the writer or the violinist. He looks briefly at the writer but then he follows the violinist.]
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_15_direction;content
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_15;C'est mieux.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_16_direction;rather to herself, bitterly
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_16;Sale profiteur.
texts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_title;Guernica
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_1;"Est-ce que ""Guernica"" vous dit quelque chose ?"
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_2;Pourquoi me posez-vous toutes ces questions étranges ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_3;Vous posez souvent à des inconnus des questions au hasard ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_4;Je... Je suis curieuse. Comment pourrais-je apprendre si je ne demandais pas ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_5;Prenez un livre.
texts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_title;New York
spokentexts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_st_1;Avez-vous déjà été à New York ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_st_2;Pour l'amour de Dieu, qu'y ferais-je ? Nous avons le York original en Angleterre. C'est bien suffisant pour moi.
spokentexts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_st_3;Donc, vous ne savez pas quel est l'animal de New York ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_st_4;Non. C'est probablement un aigle. Tout est avec des aigles là-bas.
texts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_title;Nefertiti
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_1;J'ai entendue dire que vous êtes très érudite en histoire égyptienne, Lady Westmacott. Pouvez-vous me dire quelque chose sur Nefertiti ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_2;C'est une reine. La principale épouse d'Akhenaton.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_3;Avait-elle un animal préféré ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_4_direction;stunned
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_4;Quelle question étrange !
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_5;Je, euh, j'ai juste entendu dire qu'ils adoraient les chats dans l'Egypte ancienne.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_6;C'est vrai. Mais je ne sais pas si Nefertiti avait une affinité particulière pour les animaux.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_7;Y a-t-il des oeuvres d'art célèbres la représentant ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_8;Oh, oui. Le buste de Néfertiti. Une des plus belles sculptures égyptiennes antiques ! Je l'ai vu il y a quelques années à Londres.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_9;Ainsi, le buste se trouve en Angleterre ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_10;Non, il a été découvert en 1912 à Tell el-Amarna par un archéologue allemand et transféré en Allemagne.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_11;Je ne sais pas où il est aujourd'hui. Demandez à la Baronne c'est elle l'experte des musées ici !
texts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_title;Picasso
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_1;Ça doit être excitant de rencontrer tous ces gens célèbres et puissants dans le monde.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_2;J'évite autant que possible la haute société. Trop peu profonde. Trop ennuyeuse.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_3;Mais certains d'entre eux doivent être passionnants ! Avez-vous déjà rencontré Picasso ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_4;Pff ! Ils disent de lui que c'est un génie si souvent qu'il commence à le croire lui-même.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_5;Mais ses peintures sont impressionnantes. Guernica, par exemple.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_6;Eh bien, une chose est sure, elle est grande, je dois lui accorder ça.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_7;N'a-t-il pas à fuit l'Espagne ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_8;Oui, à cause des fascistes. Mais pas uniquement lui. Beaucoup de ses peintures aussi. Si je me souviens bien, Guernica est actuellement exposé au Musée d'Art Moderne de New York.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_9;Il l'a légué à une hypothétique future république espagnole.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_10;Et jusque-là, elle reste à New York ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_11;Oui. Elle s'y trouve depuis des années.
texts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_title;Voyage
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_1;Est-ce votre premier voyage sur le Lydia ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_2;Ça suffit. La vie est trop courte pour des conversations de ce genre.
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_3;J'aimerais que ce policier suisse plutôt charmant revienne.
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_4;"J'ai entendu dire que vous aviez fait un ""intéressant"" voyage dans un train."
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_5;C'était passionnant !
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_6;J'espère un deuxième acte ! Peut-être au Caire...
texts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_title;Baratiner
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_1;Vous savez... Je n'ai pas l'intention de me jeter sur un homme.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_2;Je n'ai pas l'intention de me jeter sur un homme.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_3;Je suis heureuse de l'entendre.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_4;Vous devez travailler. Vous devez gagnez votre propre argent.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_5;Je le ferai ! Mes notes sont excellentes et je veux étudier l'art dramatique à New York.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_6_direction;snidely
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_6;Aucun de mes livres n'a jamais été adapté dans un bon film. Les histoires étaient tordues, raccourcies et simplifiées de sorte que même le plus obscur imbécile puisse les comprendre.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_7;Je veux faire du théâtre. Et voyager. Je parle trois langues !
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_8;C'est trois de plus que la plupart des gens de votre âge peuvent parler.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_9;Faites ce que vous avez à faire. Mais rester loin des méchants garçons !
texts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_title;Profiteur
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_1;Vous et Mr Kreutzer... Vous semblez vous connaître ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_2;Pas vraiment. Mais je connais son genre.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_3;Les parasites qui s'accrochent aux riches et aux célébrités et qui les sucent jusqu'à la moelle .
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_4;Le jeune peintre incompris. L'écrivain novateur qui écrit des livres que personne ne veut lire. Le musicien qui doit être pris en charge.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_5;"Les dames et messieurs de la haute société les appellent entres eux ""patrons"". Un synonyme pour ""idiot""."
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_6;N'avez-vous pas financée des fouilles archéologiques au Proche-Orient et en Égypte ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_7_direction;angry
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_7;Pour mon mari ! Et j'étais là moi aussi. Je cataloguais les articles pour lui et je ne le présentais pas comme un trophée lors de cocktails.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_8_direction;grim, lost in thought
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_8;Mais mon fils était l'un d'eux.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_9_direction;grim, lost in thought
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_9;La pire espèce. Celle qui aspire non seulement l'argent mais aussi la vie d'une personne.
texts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_title;Dire au revoir
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_1;Euhh. Oh, rien.
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_2_direction;sarcastically
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_2;Sentez-vous libre de continuer à me harceler, mon enfant !
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_3;Puis-je prendre congé ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_4;Tout à fait, j'insiste.
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_6;Vous pouvez.
texts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_title;Préjugés
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_1;Vous avez facilement des préjugés à votre âge ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_2;Croyez-en ma longue expérience, il y a souvent un fond de vérité au centre de tous les préjugés.
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_3;Les préjugés sont la raison des sots.
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_4;Était-ce écrit dans un livre que vous avez lu ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_5;Oh, j'ai lu beaucoup de livres. De bons livres.
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_6;Mais pas dans mes livres, c'est ce que vous voulez dire ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_7;Vous êtes une écrivaine ?
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_10_direction;smiling
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_10;Que puis-je faire pour vous ? Mademoiselle. ..
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_11;Mayers.
spokentexts_schriftstellerin_ex_1_st_1;Lady Westmacott ne laisse jamais personne lui dire quoi faire. Ils disent qu'elle était têtue. Et aujourd'hui, elle est l'une des femmes les plus riches du monde.
spokentexts_schriftstellerin_talk_mit_1_st_1;Un concert magnifique, n'est-ce pas ?
sequences_schriftstellerin_talk_mit_1#2;[The writer looks disdainfully at the young woman.]
spokentexts_schriftstellerin_talk_mit_1_st_2;Je ne m'attendais pas à ce que vous soyez une fine connaisseuse de musique classique.
spokentexts_schriftstellerin_talk_mit_1_st_3;Parce que je suis américaine ?
spokentexts_schriftstellerin_talk_mit_1_st_4;Parce que vous êtes jeune, rayonnante et lumineuse. Quelqu'un comme vous n'a pas à être érudit pour avancer dans la vie.
spokentexts_schriftstellerin_talk_mit_2_st_1;Lady Westmacott ?
spokentexts_schriftstellerin_talk_mit_2_st_2;Oui ?
spokentexts_schriftstellerin_talk_mit_3_st_1;Cette dame n'est pas friande de conversations superficielles, ce que je respecte.
spokentexts_schriftstellerin_talk_mit_3_st_2;Je ne devrais pas lui parler si je n'ai pas quelque chose de sérieux à lui dire.
